Tweet URL,Targeted Sentiment,Sentence Sentiment,Target
https://twitter.com/bilgeebilir/status/1252383979879059457,negative,negative,trendyol
https://twitter.com/SadecealiIste/status/1240779001960030208,neutral,negative,whatsapp
https://twitter.com/lucealtra/status/1246947464348872705,neutral,negative,trendyol
https://twitter.com/edasu52/status/1262885061520756738,negative,negative,trendyol
https://twitter.com/Mehmtayn5090/status/1260714305315627009,negative,negative,turkcell
https://twitter.com/1oxo0/status/1255624814410305537,negative,negative,ekşi sözlük
https://twitter.com/zilan_yalc/status/1228086703887396875,neutral,negative,whatsapp
https://twitter.com/HazalDiri8/status/1237883171502424064,neutral,neutral,trendyol
https://twitter.com/SbsvSeyma/status/1223754124954488832,negative,negative,whatsapp
https://twitter.com/Nergiz1914/status/1243321618652368898,negative,negative,trendyol
https://twitter.com/mavisaclidev/status/1229523856337010693,neutral,negative,trendyol
https://twitter.com/tc_cok/status/1228066588886261770,negative,negative,turkcell
https://twitter.com/bellamyr_/status/1249456811180265475,negative,negative,ekşi sözlük
https://twitter.com/ermeyeneren31/status/1213186469457793024,positive,neutral,trendyol
https://twitter.com/sekerci__sinan/status/1230614480167612419,negative,negative,ekşi sözlük
https://twitter.com/Tomceo10/status/1265794662322909184,positive,positive,whatsapp
https://twitter.com/seymakabdan/status/1251637908890701827,neutral,neutral,trendyol
https://twitter.com/esdelicesine/status/1258538215310385153,negative,negative,ekşi sözlük
https://twitter.com/mscmedikal/status/1243321975075827712,neutral,neutral,whatsapp
https://twitter.com/allyouzombiehs/status/1215415640128991233,negative,negative,turkcell
https://twitter.com/firsatkolla/status/1233871962562334721,positive,positive,trendyol
https://twitter.com/akpaklar/status/1266097600593354752,negative,negative,hepsiburada
https://twitter.com/nesibesaturn/status/1220474921786265611,negative,negative,hepsiburada
https://twitter.com/Br_Eker/status/1261801432656814082,negative,negative,turkcell
https://twitter.com/zdilaranacak/status/1219036148212826114,negative,negative,whatsapp
https://twitter.com/emreeyilmazz28/status/1236755561582034947,positive,negative,coca cola
https://twitter.com/rangiskyoshi/status/1237526946763771904,negative,negative,trendyol
https://twitter.com/kronik_goplu/status/1266148945018880009,positive,neutral,whatsapp
https://twitter.com/__gokk/status/1226278755234189315,neutral,neutral,turkcell
https://twitter.com/Tubiniizz/status/1241860605826514945,negative,negative,trendyol
https://twitter.com/burakdengizz/status/1229137154766446597,negative,negative,turkcell
https://twitter.com/tammbirterazi/status/1226972632177881093,positive,positive,turkcell
https://twitter.com/martinielegante/status/1230601856197550080,neutral,neutral,coca cola
https://twitter.com/bektasdamlaa/status/1218635928383754245,negative,negative,trendyol
https://twitter.com/skypinar/status/1247210307338022912,positive,positive,coca cola
https://twitter.com/nonecanbenormal/status/1237157225581379584,negative,negative,trendyol
https://twitter.com/sevvalgologlu/status/1233865650973609984,positive,positive,coca cola
https://twitter.com/AhmetFarukCelik/status/1257084143248322564,negative,negative,trendyol
https://twitter.com/MechulTaraftar/status/1255970270193598464,negative,negative,turkcell
https://twitter.com/cesdob_gov/status/1234989717243887617,neutral,neutral,whatsapp
https://twitter.com/sananeleblebi/status/1223019992058400769,negative,negative,whatsapp
https://twitter.com/FreeZel47/status/1214681430481080320,neutral,neutral,whatsapp
https://twitter.com/ayshemsirin/status/1219548753364955137,negative,negative,hepsiburada
https://twitter.com/instantpoet/status/1216310741407535105,neutral,neutral,hepsiburada
https://twitter.com/EvrimMorates/status/1259437257657892865,negative,negative,hepsiburada
https://twitter.com/merveozrx/status/1221208641811906560,positive,positive,trendyol
https://twitter.com/deniizurun/status/1222665702680690689,positive,negative,turkcell
https://twitter.com/SelchinM/status/1241096831356080128,positive,positive,coca cola
https://twitter.com/Aqua999999/status/1223713381670105094,negative,negative,trendyol
https://twitter.com/BurhanAybaz/status/1218647208486154240,negative,negative,trendyol
https://twitter.com/gulsenaozturkk/status/1229184396638523394,neutral,negative,whatsapp
https://twitter.com/Cmozbo1/status/1232719512014860291,negative,negative,trendyol
https://twitter.com/ugurcanaksiray/status/1235709406211231745,positive,positive,whatsapp
https://twitter.com/banagorebusekil/status/1245852128448581635,positive,positive,trendyol
https://twitter.com/angelamorganI/status/1266101470019141636,neutral,neutral,hepsiburada
https://twitter.com/bariis_k/status/1231723000065646592,negative,negative,ekşi sözlük
https://twitter.com/mel_trk/status/1216345999767220225,negative,negative,hepsiburada
https://twitter.com/munaziunfih/status/1265421614235168770,neutral,neutral,ekşi sözlük
https://twitter.com/edairl_/status/1237872926155661312,neutral,neutral,trendyol
https://twitter.com/ANTEPTrafik/status/1220831812789964805,neutral,negative,whatsapp
https://twitter.com/Bsteglr/status/1240780874678927363,positive,positive,whatsapp
https://twitter.com/kaaanzafer1903/status/1226995343386128385,positive,negative,coca cola
https://twitter.com/beybisiym/status/1218669014639161346,neutral,negative,coca cola
https://twitter.com/sahildedusunur/status/1225536990348742656,neutral,positive,trendyol
https://twitter.com/eymenaksac_/status/1236766224270462978,positive,neutral,turkcell
https://twitter.com/csknremir/status/1266149443293908996,neutral,neutral,whatsapp
https://twitter.com/Zalo86189196/status/1225527949132214288,positive,negative,turkcell
https://twitter.com/CmSmsk/status/1240039580381990913,positive,positive,turkcell
https://twitter.com/aydincagdas/status/1262503966660857859,neutral,neutral,ekşi sözlük
https://twitter.com/tuqbaquney/status/1264314546157731841,negative,negative,turkcell
https://twitter.com/roketgibiroket/status/1253106900138328071,negative,negative,trendyol
https://twitter.com/bayankush/status/1216493261646372877,neutral,neutral,whatsapp
https://twitter.com/kullanimdisi173/status/1214314124391407616,negative,negative,trendyol
https://twitter.com/serenayyazici/status/1213583858077229061,negative,negative,trendyol
https://twitter.com/Ozlusoz8/status/1251634983971758080,neutral,neutral,trendyol
https://twitter.com/GazicanKaya5/status/1259994872884404227,negative,negative,turkcell
https://twitter.com/caabars/status/1240423938951393282,positive,negative,whatsapp
https://twitter.com/omr__can/status/1227340646509400064,negative,negative,turkcell
https://twitter.com/tayyar_arisoy/status/1262514448847290368,negative,negative,turkcell
https://twitter.com/sevilayoner836/status/1230504653479129088,neutral,positive,coca cola
https://twitter.com/sulegurbuzz/status/1222979072436985863,positive,negative,coca cola
https://twitter.com/YusesYeditepe/status/1226202933735370752,positive,positive,coca cola
https://twitter.com/erturkmerve_/status/1261441069943668736,neutral,negative,trendyol
https://twitter.com/serkankaantosun/status/1223388486016872448,negative,neutral,whatsapp
https://twitter.com/I2idvan/status/1263244825702420481,neutral,neutral,hepsiburada
https://twitter.com/sevgiiikaraman/status/1241849071876345856,negative,negative,trendyol
https://twitter.com/Tolgabisus/status/1262093375668465667,neutral,positive,hepsiburada
https://twitter.com/asciaa01/status/1213563021655760905,negative,negative,trendyol
https://twitter.com/Uca5353/status/1224841571469877248,positive,positive,whatsapp
https://twitter.com/GocceGocce/status/1258896017409413120,negative,negative,trendyol
https://twitter.com/ThatOnur/status/1257758950411374598,positive,positive,ekşi sözlük
https://twitter.com/F_Tur/status/1246195224336007169,negative,negative,trendyol
https://twitter.com/gorkemcetin/status/1212877018477543429,neutral,negative,whatsapp
https://twitter.com/_serkanaktepe/status/1229844423997034497,positive,positive,turkcell
https://twitter.com/Zaytungpost/status/1235713312836538368,negative,negative,whatsapp
https://twitter.com/anlbra9/status/1252373569629155328,negative,negative,trendyol
https://twitter.com/AylinAtalayyy/status/1232045021614034947,positive,positive,trendyol
https://twitter.com/yahudaliksahibi/status/1225207447083737089,neutral,positive,whatsapp
https://twitter.com/esranuryasar07/status/1222657701680963589,neutral,neutral,turkcell
https://twitter.com/gogebakalim21/status/1261083123787448324,negative,negative,trendyol
https://twitter.com/Sozenglnr/status/1255631397886332935,negative,negative,trendyol
https://twitter.com/lsis22/status/1237809515782901760,neutral,neutral,ekşi sözlük
https://twitter.com/Gezgin707/status/1221926362640003078,negative,neutral,ekşi sözlük
https://twitter.com/Ciyanis/status/1266854224886890496,negative,negative,ekşi sözlük
https://twitter.com/yener_simsek/status/1266470264835112960,negative,negative,hepsiburada
https://twitter.com/batuhansekeer/status/1247674067253112832,negative,negative,trendyol
https://twitter.com/RokoTugba/status/1218673484198531072,neutral,neutral,whatsapp
https://twitter.com/siirlerprensesi/status/1226629550517424128,neutral,neutral,whatsapp
https://twitter.com/kerimcalender/status/1262128586837954564,neutral,positive,ekşi sözlük
https://twitter.com/mertdulger/status/1260716322377342976,negative,negative,trendyol
https://twitter.com/damlabilinc/status/1231365593460363264,positive,negative,turkcell
https://twitter.com/fb_badi/status/1224072480089919492,neutral,neutral,turkcell
https://twitter.com/TuzcuogluTV/status/1229882224096481281,positive,positive,coca cola
https://twitter.com/BuGuMm/status/1237522348724457472,neutral,neutral,whatsapp
https://twitter.com/teko8080/status/1215053300422324224,negative,negative,ekşi sözlük
https://twitter.com/otuz3bucuk/status/1238237127248351233,negative,negative,turkcell
https://twitter.com/Mstfa1905_1905/status/1262889216821858315,neutral,neutral,ekşi sözlük
https://twitter.com/yarennayydin/status/1213922306185138177,neutral,neutral,trendyol
https://twitter.com/Halideztrk2/status/1266513642050158593,neutral,positive,whatsapp
https://twitter.com/Cankirliligi/status/1222305738304958469,neutral,neutral,whatsapp
https://twitter.com/FrknEr58/status/1212485989198966784,negative,negative,trendyol
https://twitter.com/MeralSfroglu/status/1233162216343580672,neutral,neutral,turkcell
https://twitter.com/yagmur__sy/status/1227710179699044364,positive,negative,trendyol
https://twitter.com/yesilyurt3838/status/1221884523480256512,negative,negative,turkcell
https://twitter.com/lafindudecembre/status/1265042076351246336,positive,positive,turkcell
https://twitter.com/yurdakulm/status/1213839319347159042,negative,negative,hepsiburada
https://twitter.com/Yagmurruynk/status/1225166784850026496,positive,positive,trendyol
https://twitter.com/turbanlinefreti/status/1214683726770327554,negative,negative,whatsapp
https://twitter.com/isyanisiyahkarr/status/1234988717778948096,negative,negative,whatsapp
https://twitter.com/denizcivik/status/1214330410475380738,negative,negative,whatsapp
https://twitter.com/eceyyzz/status/1258894135207038977,positive,negative,trendyol
https://twitter.com/esraal/status/1256371832380424192,negative,negative,trendyol
https://twitter.com/Kbranurr12/status/1229136605941727233,negative,negative,trendyol
https://twitter.com/DemirEnes25/status/1260702928337338373,neutral,neutral,turkcell
https://twitter.com/mervedmiir/status/1265790654610841603,negative,negative,trendyol
https://twitter.com/Frautot/status/1220111317241155591,negative,negative,trendyol
https://twitter.com/MEMTavsanli/status/1239302299006238720,neutral,neutral,turkcell
https://twitter.com/gudbaylivirpul/status/1257818914563788803,neutral,negative,ekşi sözlük
https://twitter.com/ejderyanasi/status/1215758653757763585,negative,negative,turkcell
https://twitter.com/nurhazaal/status/1222646331933712384,positive,positive,trendyol
https://twitter.com/jentofinn/status/1221385686676320256,positive,positive,coca cola
https://twitter.com/bedirhanaktrk1/status/1232773085952167939,negative,negative,turkcell
https://twitter.com/hasretgns/status/1248032812982304768,negative,negative,trendyol
https://twitter.com/rsshaber/status/1241152053776224256,neutral,neutral,turkcell
https://twitter.com/cekuthecat/status/1227705098010271744,neutral,positive,trendyol
https://twitter.com/Abdulkdrg/status/1222968209072164864,negative,neutral,turkcell
https://twitter.com/furkanguzell1/status/1231728145855844353,positive,neutral,whatsapp
https://twitter.com/fearlesstayswi/status/1260720647409414150,neutral,neutral,trendyol
